service_key;service_variant_price
67143;45.00
67144;45.00
67145;45.00
67146;45.00
67147;49.00
67148;45.00
67149;49.00
67150;49.00
67151;45.00
67152;49.00
67153;45.00
67154;49.00
67165;55.00
67166;55.00
67167;55.00
67168;55.00
67169;55.00
67170;55.00
67171;55.00
67172;55.00
67173;55.00
67174;55.00
67175;55.00
67176;55.00
67177;55.00
67178;55.00
67179;55.00
67180;55.00
67181;55.00
67192;49.00
67193;49.00
67194;45.00
67195;49.00
67196;49.00
67197;49.00
67198;49.00
67199;49.00
67200;45.00
67201;49.00
67202;49.00
67203;49.00
67216;39.00
67217;39.00
67218;39.00
67219;39.00
67220;39.00
67221;35.00
67222;39.00
67223;39.00
67224;39.00
67225;39.00
67226;39.00
67227;39.00
67228;39.00
67242;30.00
67243;30.00
67244;30.00
67245;30.00
67246;30.00
67247;35.00
67248;30.00
67249;30.00
67250;30.00
67251;30.00
67252;30.00
67253;29.00
67277;19.00
67278;19.00
67279;19.00
67280;15.00
67281;19.00
67282;19.00
67283;19.00
67284;19.00
67285;19.00
67298;30.00
67299;30.00
67300;30.00
67301;30.00
67302;30.00
67303;30.00
67304;30.00
67305;30.00
67306;25.00
67307;30.00
67308;30.00
67309;30.00
67322;30.00
67323;20.00
67324;20.00
67325;30.00
67326;30.00
67327;30.00
67328;30.00
67329;30.00
67330;30.00
67331;30.00
67332;30.00
67343;25.00
67344;25.00
67345;25.00
67346;25.00
67347;25.00
67348;25.00
67390;30.00
67349;25.00
67350;25.00
67351;25.00
67352;25.00
67353;25.00
67354;25.00
67364;10.00
67365;10.00
67366;10.00
67367;10.00
67368;10.00
67369;10.00
67370;5.00
67379;30.00
67380;30.00
67381;30.00
67382;30.00
67383;30.00
67384;30.00
67385;30.00
67386;30.00
67387;30.00
67388;30.00
67389;30.00
67401;10.00
67402;15.00
67403;10.00
67404;15.00
67405;15.00
67406;15.00
67407;15.00
67408;15.00
67409;15.00
67410;15.00
67420;15.00
67421;15.00
67422;15.00
67423;15.00
67424;15.00
67425;15.00
67426;15.00
67427;15.00
67428;15.00
67437;35.00
67438;35.00
67439;35.00
67440;35.00
67451;300.00
67452;300.00
67461;30.00
67470;17.00
67480;12.00
67487;21.00
67495;14.00
67503;23.00
67525;6.00
67531;12.00
67540;
67547;15.00
67555;25.00
67563;20.00
67569;45.00
67574;35.00
67582;40.00
67588;35.00
67594;65.00
67600;55.00
67605;55.00
67612;60.00
67619;65.00
67626;70.00
67637;75.00
67646;70.00
67656;85.00
67663;99.00
67673;35.00
67680;17.00
67681;16.00
67682;16.00
67693;20.00
67694;20.00
67703;25.00
67704;23.00
67710;20.00
67711;20.00
67712;20.00
67734;25.00
67743;5.00
67744;5.00
67753;30.00
67761;10.00
67762;10.00
67774;10.00
67792;35.00
67810;5.00
67816;14.00
67817;12.00
67835;8.00
67836;8.00
67848;10.00
67858;55.00
67875;75.00
67889;85.00
67898;45.00
67905;35.00
67919;35.00
67928;40.00
67937;30.00
67946;35.00
67955;40.00
67963;20.00
67970;20.00
67978;60.00
67986;45.00
67996;110.00
68004;25.00
68012;21.00
68019;25.00
68030;10.00
68038;5.00
68046;15.00
68056;25.00
68065;15.00
68073;35.00
68078;20.00
68079;20.00
68086;10.50
68094;13.00
68102;13.00
68103;13.00
68108;
68114;20.00
68122;25.00
68130;20.00
68136;
68144;35.00
68152;30.00
68157;25.00
68163;20.00
68170;40.00
68177;20.00
68185;105.00
68186;110.00
68193;95.00
68194;95.00
68195;100.00
68203;135.00
68204;129.00
68213;124.00
68214;119.00
68222;79.00
68223;75.00
68232;85.00
68233;88.00
68243;99.00
68244;99.00
68245;104.00
68254;109.00
68255;109.00
68256;114.00
68267;65.00
68268;68.00
68269;65.00
68278;79.00
68287;56.00
68288;53.00
68289;53.00
68290;53.00
68300;61.00
68301;58.00
68302;58.00
68317;77.00
68318;77.00
68319;77.00
68320;81.00
68333;61.00
68334;60.00
68361;65.00
68377;84.00
68378;84.00
68379;84.00
68380;86.00
68400;47.00
68407;58.00
68415;72.00
68422;83.00
68430;110.00
68450;70.00
68458;20.00
68459;21.00
68460;20.00
68467;30.00
68475;40.00
68480;35.00
68489;40.00
68494;10.00
68500;40.00
68506;30.00
68515;50.00
68520;70.00
68525;15.00
68532;25.00
68543;10.00
68549;60.00
68557;35.00
68564;30.00
68574;22.00
68583;25.00
68592;35.00
68608;20.00
68618;13.00
68619;12.00
68620;12.00
68631;40.00
68645;20.00
68670;
68704;
68705;
68710;30.00
68717;40.00
68731;50.00
68738;45.00
68750;15.00
68759;20.00
68767;5.00
68775;8.00
68789;5.00
68802;25.00
68816;25.00
68832;30.00
68843;10.00
68861;15.00
68870;20.00
68881;30.00
68897;40.00
68913;8.00
68933;40.00
68951;20.00
68972;30.00
68981;25.00
69001;35.00
69030;30.00
69042;15.00
69058;
69079;10.00
69080;10.00
69081;10.00
69082;10.00
69123;40.00
69124;35.00
69125;40.00
69126;40.00
69147;30.00
69148;30.00
69149;25.00
69150;30.00
69166;45.00
69167;40.00
69168;45.00
69169;45.00
69177;40.00
69178;40.00
69179;40.00
69187;25.00
69188;25.00
69189;25.00
69190;25.00
69200;15.00
69201;15.00
69202;15.00
69210;15.00
69211;15.00
69212;15.00
69221;7.00
69222;7.00
69223;7.00
69231;5.00
69232;5.00
69233;5.00
69241;5.00
69242;5.00
69243;5.00
69256;7.00
69257;7.00
69258;7.00
69271;7.00
69272;7.00
69273;7.00
69274;7.00
69291;10.00
69306;20.00
69307;20.00
69308;15.00
69309;20.00
69320;20.00
69321;20.00
69332;5.00
69333;5.00
69334;5.00
69343;10.00
69344;10.00
69345;10.00
69346;8.00
69354;12.00
69355;12.00
69364;40.00
69365;40.00
69371;85.00
69372;85.00
69373;85.00
69379;85.00
69388;85.00
69394;20.00
69395;22.50
69403;99.00
69413;20.00
69414;20.00
69423;40.00
69424;50.00
69433;70.00
69434;60.00
69435;65.00
69445;65.00
69446;60.00
69447;70.00
69456;60.00
69457;70.00
69466;65.00
69467;75.00
69476;65.00
69477;75.00
69487;35.00
69496;50.00
69508;99.00
69519;20.00
69530;23.00
69541;10.00
69542;10.00
69553;30.00
69554;35.00
69555;37.00
69565;5.00
69572;45.00
69573;45.00
69574;45.00
69585;25.00
69586;25.00
69587;25.00
69588;25.00
69589;25.00
69590;25.00
69591;25.00
69592;25.00
69593;25.00
69594;25.00
69595;25.00
69596;25.00
69597;25.00
69605;50.00
69612;30.00
69613;30.00
69614;30.00
69615;30.00
69616;30.00
69617;30.00
69618;30.00
69619;30.00
69620;30.00
69621;30.00
69630;40.00
69639;10.00
69648;20.00
69656;20.00
69664;15.00
69673;20.00
69680;50.00
69688;20.00
69696;45.00
69697;65.00
69698;55.00
69699;45.00
69708;55.00
69709;75.00
69710;65.00
69720;70.00
69721;80.00
69722;60.00
69738;55.00
69739;90.00
69753;95.00
69754;75.00
69771;40.00
69772;65.00
69789;55.00
69790;95.00
69799;25.00
69800;25.00
69801;25.00
69802;25.00
69810;12.50
69818;15.00
69827;25.00
69834;10.00
69841;30.00
69847;25.00
69853;70.00
69861;20.00
69867;30.00
69873;99.00
69874;45.00
69881;17.00
69882;18.00
69909;3.00
69924;
69929;
69937;
69947;40.00
69957;12.00
69964;23.00
69965;23.00
69966;23.00
69967;23.00
69968;23.00
69975;5.00
69983;99.00
69997;25.00
70008;25.00
70017;35.00
70018;30.00
70029;30.00
70043;35.00
70049;30.00
70055;40.00
70062;60.00
70069;70.00
70074;10.00
70082;20.00
70089;10.00
70095;99.00
70101;
70116;89.00
70117;89.00
70118;93.00
70128;99.00
70136;20.00
70151;25.00
70152;20.00
70153;20.00
70154;20.00
70163;55.00
70206;12.00
70222;10.00
70223;10.00
70224;10.00
70225;10.00
70230;50.00
70235;30.00
70236;30.00
70244;55.00
70250;35.00
70256;12.00
70257;12.00
70274;12.00
70294;12.00
70308;10.00
70322;15.00
70323;15.00
70324;15.00
70338;
70348;
70356;1100.00
70364;80.00
70365;85.00
70372;85.00
70373;80.00
70377;85.00
70384;75.00
70393;70.00
70394;60.00
70395;75.00
70396;65.00
70410;
70421;
70433;
70442;17.00
70452;35.00
70462;25.00
70471;25.00
70482;30.00
70491;35.00
70506;40.00
70515;50.00
70524;90.00
70532;20.00
70540;15.00
70547;20.00
70548;20.00
70555;10.00
70556;10.00
70574;30.00
70586;50.00
70594;30.00
70603;30.00
70614;15.00
70615;15.00
70616;14.00
70617;15.00
70618;16.00
70629;20.00
70630;23.00
70639;18.00
70640;15.00
70650;12.00
70659;10.00
70671;17.00
70672;16.00
70673;18.00
70674;17.00
70686;18.00
70687;16.00
70688;16.00
70689;15.00
70690;16.00
70702;20.00
70703;18.00
70704;18.00
70705;17.00
70718;12.00
70719;14.00
70720;12.00
70737;14.00
70738;15.00
70739;16.00
70740;15.00
70753;8.00
70754;8.00
70755;10.00
70767;12.00
70768;12.00
70783;25.00
70795;20.00
70796;20.00
70806;60.00
70820;100.00
70836;120.00
70837;120.00
70855;
70871;10.00
70882;40.00
70893;15.00
70905;15.00
70916;15.00
70924;25.00
70931;20.00
70939;20.00
70940;15.00
70941;20.00
70949;10.00
70950;10.00
70951;10.00
70952;10.00
70960;25.00
70969;17.00
70970;15.00
70971;17.00
70978;20.00
70979;40.00
70980;45.00
70981;45.00
70982;40.00
70990;40.00
70999;99.00
71000;
71008;45.00
71014;40.00
71019;40.00
71024;25.00
71032;30.00
71065;38.00
71066;35.00
71077;60.00
71078;60.00
71079;60.00
71080;60.00
71081;35.00
71082;60.00
71083;60.00
71084;60.00
71093;60.00
71094;60.00
71095;35.00
71104;80.00
71105;55.00
71106;80.00
71115;75.00
71116;100.00
71117;100.00
71118;100.00
71126;30.00
71127;30.00
71143;10.00
71152;10.00
71161;12.00
71162;12.00
71163;10.00
71164;10.00
71165;10.00
71176;15.00
71177;10.00
71178;10.00
71186;25.00
71187;15.00
71188;15.00
71189;15.00
71190;20.00
71199;80.00
71200;90.00
71201;90.00
71202;80.00
71203;80.00
71204;90.00
71211;40.00
71212;40.00
71219;120.00
71220;50.00
71227;99.00
71228;300.00
71235;20.00
71245;
71253;10.00
71262;
71269;20.00
71276;10.00
71282;15.00
71294;
71306;
71319;100.00
71320;100.00
71321;100.00
71322;100.00
71323;100.00
71324;100.00
71340;18.00
71341;18.00
71342;18.00
71343;18.00
71344;20.00
71357;21.00
71358;25.00
71359;21.00
71360;25.00
71371;14.00
71372;14.00
71373;14.00
71374;18.00
71387;14.00
71388;18.00
71389;14.00
71402;10.00
71403;10.00
71419;22.00
71420;22.00
71421;26.00
71422;26.00
71423;26.00
71424;22.00
71437;14.00
71438;15.00
71439;14.00
71440;14.00
71453;26.00
71454;26.00
71455;30.00
71456;25.00
71457;30.00
71458;30.00
71459;26.00
71474;80.00
71475;80.00
71476;80.00
71477;80.00
71478;80.00
71479;80.00
71494;
71508;80.00
71509;80.00
71510;80.00
71525;120.00
71526;120.00
71527;120.00
71528;120.00
71529;120.00
71530;120.00
71531;120.00
71532;100.00
71543;300.00
71544;275.00
71558;325.00
71559;375.00
71572;
71573;
71586;375.00
71587;400.00
71601;600.00
71614;
71626;110.00
71627;110.00
71628;110.00
71636;55.00
71637;55.00
71645;55.00
71646;55.00
71654;65.00
71664;10.00
71665;10.00
71674;20.00
71682;40.00
71691;99.00
71701;20.00
71702;30.00
71711;30.00
71712;20.00
71727;25.00
71728;25.00
71737;20.00
71745;20.00
71746;20.00
71764;30.00
71776;30.00
71786;15.00
71799;10.00
71818;45.00
71845;45.00
71868;20.00
71889;30.00
71920;5.00
71933;13.00
71934;15.00
71935;15.00
71936;14.00
71946;
71947;
71965;
71966;
71979;50.00
71990;60.00
71999;45.00
72000;45.00
72001;45.00
72058;
72076;35.00
72077;35.00
72085;40.00
72086;40.00
72087;40.00
72088;40.00
72089;40.00
72090;40.00
72091;40.00
72092;40.00
72093;40.00
72094;40.00
72095;40.00
72116;25.00
72117;20.00
72118;25.00
72119;25.00
72154;20.00
72165;30.00
72173;45.00
72187;15.00
72196;60.00
72204;20.00
72216;20.00
72231;15.00
72243;40.00
72255;15.00
72269;15.00
72282;20.00
72295;20.00
72310;30.00
72321;15.00
72332;10.00
72341;5.00
72350;5.00
72360;5.00
72369;15.00
72378;10.00
72388;10.00
72399;20.00
72410;10.00
72421;15.00
72429;25.00
72430;30.00
72431;20.00
72432;30.00
72433;30.00
72434;30.00
72435;30.00
72436;30.00
72437;30.00
72438;25.00
72439;
72440;20.00
72441;20.00
72442;30.00
72449;8.00
72450;10.00
72451;10.00
72465;1.00
72472;1.00
72479;10.00
72480;5.00
72481;10.00
72482;10.00
72483;10.00
72484;10.00
72485;10.00
72492;
72493;32.00
72494;38.00
72495;38.00
72496;
72497;28.00
72506;48.00
72507;43.00
72508;48.00
72509;53.00
72517;44.00
72518;44.00
72519;44.00
72520;44.00
72521;35.00
72522;44.00
72553;16.00
72554;16.00
72555;16.00
72556;16.00
72557;15.00
72558;16.00
72559;16.00
72580;99.00
72597;75.00
72647;17.00
72648;17.00
72649;17.00
72650;15.00
72651;17.00
72652;15.00
72660;16.00
72661;14.00
72662;16.00
72671;15.00
72672;15.00
72683;13.00
72684;13.00
72685;13.00
72695;23.00
72696;23.00
72706;35.00
72707;35.00
72708;30.00
72717;30.00
72718;25.00
72719;30.00
72726;12.00
72734;8.00
72735;8.00
72736;5.00
72737;8.00
72744;23.00
72745;23.00
72753;15.00
72761;10.00
7040986;26.00
72789;20.00
72811;8.00
72812;7.00
72813;8.00
72814;8.00
72821;5.00
72822;5.00
72823;5.00
72831;60.00
72838;50.00
72844;3.00
72845;3.00
72851;5.00
72852;5.00
72858;15.00
72866;15.00
72872;15.00
72908;99.00
72940;18.00
72950;18.00
72958;15.00
72966;25.00
72987;35.00
72996;120.00
73003;150.00
73010;150.00
73017;150.00
73036;115.00
73037;150.00
73038;115.00
73039;75.00
73040;80.00
73041;160.00
73042;160.00
73043;150.00
73044;160.00
73045;150.00
73046;80.00
73047;160.00
73048;160.00
73049;160.00
73050;160.00
73051;160.00
73052;160.00
73053;80.00
73054;120.00
73055;160.00
73056;160.00
73057;160.00
73058;160.00
73059;120.00
73060;150.00
73061;160.00
73062;115.00
73063;75.00
73064;150.00
73065;115.00
73066;115.00
73067;115.00
73068;150.00
73069;115.00
73070;160.00
73071;75.00
73072;115.00
73073;160.00
73074;120.00
73075;160.00
73076;80.00
73077;150.00
73078;160.00
73079;150.00
73080;150.00
73081;115.00
73082;120.00
73083;80.00
73084;150.00
73085;115.00
73086;160.00
73087;160.00
73088;75.00
73089;150.00
73090;120.00
73091;160.00
73092;160.00
73093;160.00
73094;120.00
73095;150.00
73096;80.00
73097;80.00
73098;120.00
73099;160.00
73100;160.00
73101;160.00
73102;160.00
73103;80.00
73104;120.00
73105;120.00
73106;80.00
73107;115.00
73108;150.00
73109;80.00
73110;120.00
73111;160.00
73112;160.00
73113;150.00
73114;150.00
73115;160.00
73116;160.00
73123;160.00
73124;160.00
73125;160.00
73126;120.00
73127;80.00
73128;160.00
73129;120.00
73130;80.00
73131;160.00
73132;150.00
73133;115.00
73134;160.00
73135;160.00
73136;160.00
73137;120.00
73138;160.00
73139;80.00
73140;160.00
73141;150.00
73142;150.00
73143;150.00
73144;160.00
73145;160.00
73146;160.00
73147;160.00
73148;120.00
73149;160.00
73150;150.00
73151;150.00
73152;80.00
73153;120.00
73154;160.00
73155;150.00
73156;80.00
73157;160.00
73158;80.00
73159;160.00
73160;120.00
73161;160.00
73162;160.00
73163;120.00
73164;80.00
73165;160.00
73166;150.00
73167;150.00
73168;115.00
73169;150.00
73170;80.00
73171;150.00
73172;120.00
73173;160.00
73174;120.00
73175;120.00
73176;160.00
73177;80.00
73178;80.00
73179;120.00
73180;160.00
73181;160.00
73182;80.00
73183;120.00
73184;150.00
73185;160.00
73186;160.00
73187;120.00
73188;80.00
73189;80.00
73190;120.00
73191;160.00
73192;115.00
73193;75.00
73194;150.00
73195;115.00
73196;80.00
73197;160.00
73198;120.00
73199;120.00
73200;160.00
73201;80.00
73202;150.00
73203;115.00
73204;75.00
73205;115.00
73206;150.00
73207;160.00
73208;120.00
73209;80.00
73210;160.00
73211;150.00
73212;115.00
73213;75.00
73214;75.00
73215;150.00
73216;160.00
73217;120.00
73218;80.00
73219;160.00
73220;120.00
73221;80.00
73222;160.00
73223;160.00
73224;120.00
73225;80.00
73226;160.00
73233;120.00
73234;115.00
73235;160.00
73236;115.00
73237;150.00
73238;150.00
73239;115.00
73240;150.00
73241;150.00
73242;150.00
73243;115.00
73244;150.00
73245;150.00
73246;75.00
73247;150.00
73248;150.00
73249;160.00
73250;120.00
73251;80.00
73252;75.00
73253;160.00
73254;80.00
73255;150.00
73256;150.00
73257;115.00
73258;160.00
73259;120.00
73260;80.00
73261;115.00
73262;115.00
73263;150.00
73264;120.00
73265;150.00
73266;75.00
73267;80.00
73268;75.00
73275;35.00
73276;35.00
73277;35.00
73278;35.00
73279;35.00
73280;35.00
73281;35.00
73282;70.00
73283;35.00
73289;70.00
73290;70.00
73291;70.00
73292;70.00
73301;70.00
73302;70.00
73303;70.00
73304;70.00
73305;70.00
73306;70.00
73307;70.00
73308;70.00
73309;70.00
73310;70.00
73311;70.00
73312;70.00
73313;70.00
73314;70.00
73315;65.00
73316;70.00
73317;70.00
73318;70.00
73319;70.00
73320;70.00
73321;70.00
73322;70.00
73323;70.00
73324;70.00
73325;70.00
73326;70.00
73327;70.00
73328;65.00
73329;70.00
73330;70.00
73331;70.00
73336;35.00
73337;35.00
73338;35.00
73344;30.00
73345;30.00
73346;30.00
73360;120.00
73361;120.00
73362;60.00
73363;120.00
73364;120.00
73379;80.00
73380;100.00
73391;40.00
73392;80.00
73393;80.00
73394;90.00
73395;80.00
73396;40.00
73397;80.00
73398;80.00
73399;80.00
73400;80.00
73401;80.00
73402;40.00
73403;90.00
73404;80.00
73405;80.00
73406;90.00
73407;80.00
73408;80.00
73409;40.00
73422;200.00
73423;150.00
73424;150.00
73444;75.00
73460;35.00
73461;35.00
73474;70.00
73475;70.00
73511;35.00
73512;55.00
73513;35.00
73514;70.00
73515;55.00
73516;70.00
73517;35.00
73518;55.00
73519;55.00
73520;70.00
73521;35.00
73522;55.00
73523;70.00
73524;30.00
73525;35.00
73526;35.00
73527;55.00
73528;70.00
73529;35.00
73530;55.00
73531;35.00
73532;55.00
73533;70.00
73534;55.00
73535;35.00
73536;70.00
73537;35.00
73538;55.00
73539;70.00
73540;70.00
73541;55.00
73542;40.00
73543;55.00
73544;70.00
73545;35.00
73546;55.00
73547;70.00
73548;35.00
73549;35.00
73550;55.00
73551;55.00
73552;70.00
73553;55.00
73554;35.00
73555;35.00
73556;35.00
73557;35.00
73558;70.00
73559;70.00
73560;35.00
73561;70.00
73562;35.00
73563;55.00
73564;55.00
73565;35.00
73566;35.00
73567;55.00
73568;35.00
73569;35.00
73570;55.00
73571;70.00
73572;55.00
73573;35.00
73574;35.00
73575;70.00
73576;35.00
73577;35.00
73578;70.00
73579;35.00
73580;35.00
73581;55.00
73582;35.00
73583;35.00
73584;55.00
73600;35.00
73601;30.00
73618;150.00
73619;200.00
73633;200.00
73634;150.00
73646;75.00
73647;75.00
73659;150.00
73660;150.00
73661;200.00
73671;150.00
73672;200.00
73673;150.00
73682;75.00
73683;75.00
73706;100.00
73763;30.00
73756;30.00
73757;30.00
73758;30.00
73759;30.00
73760;30.00
73761;30.00
73762;30.00
73764;30.00
73765;30.00
73766;30.00
73767;30.00
73768;30.00
73779;17.00
73780;17.00
73781;17.00
73782;17.00
73794;35.00
73795;35.00
73821;35.00
73822;35.00
73823;35.00
73824;35.00
73825;40.00
73836;150.00
73837;150.00
73838;150.00
73851;
73865;20.00
73873;40.00
73874;40.00
73882;5.00
73897;20.00
73898;20.00
73914;25.00
73915;25.00
73916;25.00
73929;19.50
73939;21.95
73950;30.00
73951;30.00
73952;30.00
73958;45.00
73959;45.00
73960;45.00
73970;55.00
73971;55.00
73972;55.00
73979;15.00
73980;15.00
73981;15.00
74019;15.00
74029;15.00
74042;15.00
74081;60.00
74082;120.00
74083;60.00
74084;70.00
74098;100.00
74099;100.00
74114;35.00
74115;35.00
74116;35.00
74123;25.00
74130;30.00
74131;30.00
74140;40.00
74141;40.00
74142;40.00
74155;50.00
74177;25.00
74199;30.00
74215;35.00
74227;110.00
74241;110.00
74242;55.00
74256;55.00
74257;55.00
74270;15.00
74271;20.00
74272;17.00
74273;20.00
74284;25.00
74285;22.00
74286;20.00
74300;99.00
74310;30.00
74311;30.00
74312;30.00
74329;10.00
74343;10.00
74359;25.00
74376;15.00
74383;15.00
74403;35.00
74418;15.00
74431;15.00
74444;10.00
74461;200.00
74462;200.00
74463;200.00
74468;30.00
74474;25.00
74479;20.00
74485;25.00
74490;40.00
74495;99.00
74512;50.00
74513;50.00
74521;
74522;
74528;
74529;
74535;99.00
74541;30.00
74555;40.00
74563;30.00
74571;20.00
74578;20.00
74583;20.00
74588;20.00
74594;1.00
74599;40.00
74600;40.00
74605;15.00
74606;17.00
74607;15.00
74613;17.00
74619;22.00
74620;22.00
74627;45.00
74633;50.00
74640;25.00
74647;
74654;20.00
74655;20.00
74656;20.00
74657;20.00
74658;20.00
74659;20.00
74660;20.00
74661;19.00
74662;20.00
74663;19.00
74670;
74678;45.00
74679;45.00
74680;40.00
74681;45.00
74682;40.00
74683;40.00
74684;45.00
74692;55.00
74693;60.00
74694;60.00
74695;55.00
74706;40.00
74707;40.00
74726;20.00
74735;60.00
74744;35.00
74754;50.00
74760;30.00
74767;99.00
74774;12.00
74781;200.00
74782;200.00
74783;200.00
74784;200.00
74785;200.00
74786;200.00
74787;200.00
74788;200.00
74789;200.00
74790;200.00
74797;60.00
74803;40.00
74809;15.00
74815;20.00
74820;40.00
74826;40.00
74835;55.00
74846;60.00
74853;10.00
74899;45.00
74860;40.00
74861;40.00
74867;15.00
74873;20.00
74879;25.00
74885;30.00
74892;35.00
74906;50.00
74913;60.00
74920;90.00
74927;5.00
74935;10.00
74943;200.00
74944;200.00
74990;40.00
74991;40.00
74992;80.00
74993;40.00
74994;40.00
74995;60.00
74996;80.00
74997;40.00
74998;60.00
74999;80.00
75000;80.00
75001;80.00
75002;60.00
75003;40.00
75004;60.00
75005;40.00
75006;80.00
75007;80.00
75008;40.00
75009;60.00
75010;40.00
75011;40.00
75012;40.00
75013;40.00
75014;80.00
75015;40.00
75016;80.00
75017;60.00
75018;40.00
75019;80.00
75020;60.00
75021;80.00
75022;40.00
75023;40.00
75024;40.00
75025;40.00
75026;40.00
75027;40.00
75028;40.00
75029;40.00
75030;40.00
75031;40.00
75032;40.00
75033;40.00
75034;40.00
75035;40.00
75036;40.00
75037;40.00
75038;40.00
75039;80.00
75040;60.00
75041;40.00
75042;80.00
75043;60.00
75044;40.00
75045;40.00
75046;40.00
75047;40.00
75048;60.00
75049;80.00
75050;40.00
75051;60.00
75052;80.00
75053;40.00
75054;60.00
75055;80.00
75056;40.00
75057;40.00
75058;40.00
75059;35.00
75060;35.00
75061;70.00
75062;40.00
75063;40.00
75064;80.00
75065;40.00
75066;40.00
75067;40.00
75068;40.00
75069;80.00
75070;40.00
75071;40.00
75072;60.00
75073;80.00
75074;40.00
75075;80.00
75076;40.00
75077;60.00
75078;80.00
75079;40.00
75080;60.00
75081;80.00
75082;40.00
75083;60.00
75084;80.00
75085;40.00
75086;60.00
75087;80.00
75088;80.00
75089;60.00
75090;40.00
75091;40.00
75092;80.00
75093;40.00
75094;60.00
75095;80.00
75096;40.00
75097;60.00
75098;80.00
75099;40.00
75100;60.00
75101;80.00
75102;40.00
75103;40.00
75104;40.00
75105;60.00
75106;80.00
75107;40.00
75108;60.00
75109;80.00
75110;40.00
75111;40.00
75112;40.00
75113;40.00
75114;60.00
75115;40.00
75116;60.00
75117;80.00
75118;80.00
75119;40.00
75120;60.00
75121;80.00
75122;40.00
75123;60.00
75124;40.00
75175;17.00
75184;12.00
75185;14.00
75193;30.00
75197;60.00
75206;90.00
75214;120.00
75215;120.00
75227;40.00
75237;12.00
75244;
75255;
75259;100.00
75260;120.00
75261;100.00
75262;100.00
75263;100.00
75264;100.00
75265;100.00
75272;25.00
75285;10.00
75294;35.00
75305;20.00
75316;25.00
75340;35.00
75347;22.50
75348;32.50
75349;22.50
75350;12.50
75351;32.50
75352;22.50
75353;12.50
75354;32.50
75355;22.50
75356;12.50
75357;32.50
75358;22.50
75359;12.50
75360;12.50
75361;32.50
75362;32.50
75363;22.50
75364;12.50
75369;65.00
75370;25.00
75371;25.00
75372;45.00
75373;25.00
75374;65.00
75375;25.00
75376;
75377;45.00
75378;65.00
75379;25.00
75380;25.00
75381;45.00
75382;65.00
75383;45.00
75384;65.00
75385;65.00
75386;45.00
75387;45.00
75392;20.00
75393;30.00
75394;30.00
75395;30.00
75396;20.00
75397;30.00
75398;30.00
75399;30.00
75400;25.00
75401;
75402;30.00
75407;15.00
75414;60.00
75415;120.00
75416;60.00
75417;90.00
75418;120.00
75419;120.00
75420;90.00
75421;90.00
75422;120.00
75423;60.00
75424;90.00
75425;120.00
75426;120.00
75427;90.00
75428;60.00
75429;60.00
75430;90.00
75431;120.00
75432;60.00
75433;90.00
75434;120.00
75435;120.00
75436;120.00
75437;120.00
75438;90.00
75439;120.00
75440;120.00
75441;60.00
75442;60.00
75443;90.00
75444;90.00
75445;120.00
75446;90.00
75447;60.00
75448;90.00
75449;120.00
75450;120.00
75451;90.00
75452;60.00
75453;120.00
75454;120.00
75455;60.00
75456;90.00
75457;120.00
75463;200.00
75464;200.00
75465;200.00
75466;200.00
75467;200.00
75468;200.00
75469;200.00
75470;200.00
75471;200.00
75472;200.00
75473;200.00
75474;200.00
75475;200.00
75476;200.00
75477;200.00
75478;200.00
75479;200.00
75480;200.00
75481;200.00
75482;200.00
75483;200.00
75484;200.00
75495;200.00
75496;200.00
75497;200.00
75518;15.00
75527;99.00
75535;55.00
75546;65.00
75559;80.00
75573;25.00
75609;45.00
75622;7.00
75636;6.00
75646;10.00
75653;20.00
75663;20.00
75673;
75689;25.00
75699;10.00
75714;15.00
75723;18.00
75732;35.00
75747;10.00
75759;7.00
75767;7.00
75775;40.00
75783;25.00
75790;35.00
75807;20.00
75813;10.00
75824;200.00
75825;200.00
75826;200.00
75827;200.00
75828;200.00
75829;200.00
75830;200.00
75831;200.00
75832;200.00
75833;200.00
75834;200.00
75835;200.00
75836;200.00
75837;200.00
75838;200.00
75844;100.00
75845;100.00
75846;100.00
75847;100.00
75848;100.00
75849;100.00
75850;100.00
75851;100.00
75852;100.00
75853;100.00
75854;100.00
75855;100.00
75856;100.00
75865;200.00
75866;200.00
75867;200.00
75868;200.00
75869;200.00
75870;200.00
75871;200.00
75872;200.00
75873;200.00
75874;200.00
75875;200.00
75876;200.00
75877;200.00
75878;200.00
75879;200.00
75880;200.00
75881;200.00
75882;200.00
75883;200.00
75884;200.00
75885;200.00
75892;200.00
75893;200.00
75894;200.00
75895;200.00
75896;200.00
75897;200.00
75898;200.00
75899;200.00
75900;200.00
75901;200.00
75902;200.00
75903;200.00
75904;200.00
75905;200.00
75906;200.00
75907;200.00
75908;200.00
75913;200.00
75914;200.00
75915;200.00
75916;200.00
75917;200.00
75918;200.00
75919;200.00
75920;200.00
75921;200.00
75922;200.00
75923;200.00
75924;200.00
75925;200.00
75935;100.00
75936;100.00
75937;100.00
75938;100.00
75939;100.00
75940;100.00
75941;100.00
75942;100.00
75943;100.00
75944;100.00
75945;100.00
75958;120.00
75959;100.00
75960;100.00
75961;100.00
75962;100.00
75967;120.00
75968;100.00
75969;100.00
75970;100.00
75971;100.00
75972;100.00
75973;120.00
75974;100.00
75979;40.00
75980;80.00
75981;60.00
75982;40.00
75983;40.00
75984;60.00
75985;80.00
75986;80.00
