ID,Longitude,Latitude,kod.pocztowy,creationDate,year,geom,miasto,powiat,woj,dzielnica,sklep
4332,54.613937,18.187191,84-239,2021-03-30,2021,"54.613937,18.187191",,powiat wejherowski,województwo pomorskie,,Żabka
4333,54.541553,18.46565,81-047,2017-08-07,2017,"54.541553,18.46565",,,województwo pomorskie,Chylonia,
4334,54.559494,18.507544,81-189,2019-04-06,2019,"54.559494,18.507544",,,województwo pomorskie,Obłuże,
4335,54.5742,18.413227,84-230,2020-06-05,2020,"54.5742,18.413227",Rumia,powiat wejherowski,województwo pomorskie,Stara Rumia,
4336,54.569183,18.39383,84-230,2018-03-30,2018,"54.569183,18.39383",Rumia,powiat wejherowski,województwo pomorskie,Zagórze,
4337,54.569862,18.406689,84-230,2017-02-14,2017,"54.569862,18.406689",Rumia,powiat wejherowski,województwo pomorskie,Janowo,
4338,54.564346,18.407362,84-230,2017-02-19,2017,"54.564346,18.407362",Rumia,powiat wejherowski,województwo pomorskie,Janowo,
4339,54.565823,18.41277,84-230,2019-06-27,2019,"54.565823,18.41277",Rumia,powiat wejherowski,województwo pomorskie,Janowo,
4340,54.581028,18.390257,84-230,2019-05-05,2019,"54.581028,18.390257",Rumia,powiat wejherowski,województwo pomorskie,Lotnisko,
4341,54.57023,18.390913,84-230,2019-03-05,2019,"54.57023,18.390913",Rumia,powiat wejherowski,województwo pomorskie,Zagórze,
4342,54.386402,18.5824,80-276,2017-11-29,2017,"54.386402,18.5824",,,województwo pomorskie,Strzyża,
4343,54.497078,18.501617,81-606,2018-07-12,2018,"54.497078,18.501617",,,województwo pomorskie,Witomino,
4344,54.44085,18.57241,81-771,2018-06-07,2018,"54.44085,18.57241",,,województwo pomorskie,,
4345,54.339214,18.559698,80-175,2020-09-06,2020,"54.339214,18.559698",,,województwo pomorskie,Jasień,
4346,54.352657,18.508707,80-177,2017-04-28,2017,"54.352657,18.508707",,,województwo pomorskie,Kokoszki,
4347,54.177,17.489,77-100,2021-03-03,2021,"54.177,17.489",Bytów,powiat bytowski,województwo pomorskie,,
4348,53.671886,17.367275,77-300,2018-05-02,2018,"53.671886,17.367275",Człuchów,powiat człuchowski,województwo pomorskie,,
4349,54.00078,16.978315,77-200,2019-10-26,2019,"54.00078,16.978315",Miastko,powiat bytowski,województwo pomorskie,,
4350,54.211887,19.118332,82-100,2021-03-20,2021,"54.211887,19.118332",Nowy Dwór Gdański,powiat nowodworski,województwo pomorskie,,
4351,54.324383,18.617352,80-041,2020-11-06,2020,"54.324383,18.617352",,,województwo pomorskie,,
4352,54.48532,18.42659,81-578,2017-01-22,2017,"54.48532,18.42659",,,województwo pomorskie,Chwarzno-Wiczlino,
4353,54.56102,18.413206,84-230,2018-08-25,2018,"54.56102,18.413206",Rumia,powiat wejherowski,województwo pomorskie,Janowo,
4354,54.537,17.749,84-300,2019-05-15,2019,"54.537,17.749",Lębork,powiat lęborski,województwo pomorskie,,
4355,54.3128,18.597368,80-180,2017-10-08,2017,"54.3128,18.597368",,,województwo pomorskie,,Żabka
4356,54.3492,18.582035,80-126,2018-12-08,2018,"54.3492,18.582035",,,województwo pomorskie,Piecki-Migowo,
4357,54.350864,18.656492,80-835,2018-06-11,2018,"54.350864,18.656492",,,województwo pomorskie,Śródmieście,
4358,53.998055,16.962349,77-200,2019-12-08,2019,"53.998055,16.962349",Miastko,powiat bytowski,województwo pomorskie,,
4359,54.2137,19.115454,82-100,2018-05-25,2018,"54.2137,19.115454",Nowy Dwór Gdański,powiat nowodworski,województwo pomorskie,,
4360,54.262276,18.628946,83-000,2017-02-20,2017,"54.262276,18.628946",Pruszcz Gdański,powiat gdański,województwo pomorskie,,
4361,54.406693,18.613108,80-365,2020-03-05,2020,"54.406693,18.613108",,,województwo pomorskie,Zaspa-Rozstaje,
4362,54.350506,18.593605,80-171,2018-10-11,2018,"54.350506,18.593605",,,województwo pomorskie,Siedlce,
4363,54.005363,16.982317,77-200,2018-10-07,2018,"54.005363,16.982317",Miastko,powiat bytowski,województwo pomorskie,,
4364,54.349167,18.658236,80-748,2018-03-22,2018,"54.349167,18.658236",,,województwo pomorskie,Śródmieście,
4365,54.59979,18.232553,84-200,2018-09-24,2018,"54.59979,18.232553",Wejherowo,powiat wejherowski,województwo pomorskie,Śródmieście,
4366,54.58043,16.870129,76-270,2017-01-24,2017,"54.58043,16.870129",Ustka,powiat słupski,województwo pomorskie,,
4367,54.308975,18.600657,80-180,2017-02-15,2017,"54.308975,18.600657",,,województwo pomorskie,,
4368,54.518414,18.537052,81-366,2019-10-17,2019,"54.518414,18.537052",,,województwo pomorskie,Śródmieście,
4369,54.118484,17.994669,83-400,2017-01-17,2017,"54.118484,17.994669",Kościerzyna,powiat kościerski,województwo pomorskie,,
4370,54.210567,19.115753,82-100,2018-03-25,2018,"54.210567,19.115753",Nowy Dwór Gdański,powiat nowodworski,województwo pomorskie,,
4371,54.5436,17.749865,84-300,2018-02-02,2018,"54.5436,17.749865",Lębork,powiat lęborski,województwo pomorskie,,
4372,54.173,17.508,77-100,2019-12-21,2019,"54.173,17.508",Bytów,powiat bytowski,województwo pomorskie,,
4373,54.378284,18.61195,80-433,2020-01-31,2020,"54.378284,18.61195",,,województwo pomorskie,Wrzeszcz Górny,
4374,54.474895,18.463514,81-577,2018-09-05,2018,"54.474895,18.463514",,,województwo pomorskie,Dąbrowa,
4375,54.565,18.481,81-198,2019-07-26,2019,"54.565,18.481",,powiat pucki,województwo pomorskie,,
4376,54.5753,18.4709,81-198,2020-06-27,2020,"54.5753,18.4709",,powiat pucki,województwo pomorskie,,
4377,54.097897,18.769758,83-110,2021-03-27,2021,"54.097897,18.769758",Tczew,powiat tczewski,województwo pomorskie,,
4378,54.414215,18.557236,80-336,2017-03-24,2017,"54.414215,18.557236",,,województwo pomorskie,Oliwa,
4379,53.71206,17.543861,89-600,2018-03-27,2018,"53.71206,17.543861",Chojnice,powiat chojnicki,województwo pomorskie,,Żabka
4380,53.737484,18.945408,82-500,2019-05-29,2019,"53.737484,18.945408",Kwidzyn,powiat kwidzyński,województwo pomorskie,,
4381,53.736393,18.925014,82-500,2020-11-06,2020,"53.736393,18.925014",Kwidzyn,powiat kwidzyński,województwo pomorskie,,
4382,54.594955,18.357063,84-240,2017-07-17,2017,"54.594955,18.357063",Reda,powiat wejherowski,województwo pomorskie,,
4383,54.60374,18.240273,84-200,2018-09-08,2018,"54.60374,18.240273",Wejherowo,powiat wejherowski,województwo pomorskie,Śródmieście,
4384,54.602528,18.24057,84-200,2019-07-18,2019,"54.602528,18.24057",Wejherowo,powiat wejherowski,województwo pomorskie,Śródmieście,
4385,54.602318,18.237944,84-200,2020-09-17,2020,"54.602318,18.237944",Wejherowo,powiat wejherowski,województwo pomorskie,Śródmieście,
4386,54.601185,18.265245,84-200,2020-02-05,2020,"54.601185,18.265245",Wejherowo,powiat wejherowski,województwo pomorskie,Śmiechowo Południe,Żabka
4387,54.60675,18.239767,84-200,2018-07-06,2018,"54.60675,18.239767",Wejherowo,powiat wejherowski,województwo pomorskie,Nanice,Żabka
4388,54.611137,18.293253,84-200,2020-09-18,2020,"54.611137,18.293253",Wejherowo,powiat wejherowski,województwo pomorskie,Śmiechowo Północ,
4389,54.790325,18.406963,84-120,2017-06-12,2017,"54.790325,18.406963",gmina Władysławowo,powiat pucki,województwo pomorskie,Środmieście,
4390,53.967037,18.531704,83-200,2019-11-17,2019,"53.967037,18.531704",Starogard Gdański,powiat starogardzki,województwo pomorskie,,
4391,53.927227,18.704254,83-130,2017-09-14,2017,"53.927227,18.704254",Pelplin,powiat tczewski,województwo pomorskie,,
4392,54.349026,18.566698,80-283,2018-08-07,2018,"54.349026,18.566698",,,województwo pomorskie,Piecki-Migowo,
4393,54.422585,18.480413,80-299,2018-08-14,2018,"54.422585,18.480413",,,województwo pomorskie,Osowa,Żabka
4394,54.031174,19.03227,82-200,2019-12-02,2019,"54.031174,19.03227",Malbork,powiat malborski,województwo pomorskie,,
4395,54.25988,18.634174,83-000,2017-02-15,2017,"54.25988,18.634174",Pruszcz Gdański,powiat gdański,województwo pomorskie,,
4396,54.54144,17.749342,84-300,2017-05-11,2017,"54.54144,17.749342",Lębork,powiat lęborski,województwo pomorskie,,
4397,54.231453,18.63496,83-031,2017-08-31,2017,"54.231453,18.63496",,powiat gdański,województwo pomorskie,,
4398,53.726234,18.92807,82-500,2019-08-06,2019,"53.726234,18.92807",Kwidzyn,powiat kwidzyński,województwo pomorskie,,
4399,54.5774,18.387367,84-230,2018-09-30,2018,"54.5774,18.387367",Rumia,powiat wejherowski,województwo pomorskie,Lotnisko,
4400,54.796555,18.408966,84-120,2017-05-22,2017,"54.796555,18.408966",gmina Władysławowo,powiat pucki,województwo pomorskie,Środmieście,Żabka
4401,54.41359,18.59683,80-371,2019-09-17,2019,"54.41359,18.59683",,,województwo pomorskie,Przymorze Wielkie,
4402,54.30775,18.591684,80-180,2018-11-07,2018,"54.30775,18.591684",,,województwo pomorskie,,
4403,54.259327,18.625946,83-000,2019-12-11,2019,"54.259327,18.625946",Pruszcz Gdański,powiat gdański,województwo pomorskie,,
4404,54.508884,18.54373,81-378,2020-05-03,2020,"54.508884,18.54373",,,województwo pomorskie,Kamienna Góra,
4405,54.60573,18.25059,84-200,2019-10-13,2019,"54.60573,18.25059",Wejherowo,powiat wejherowski,województwo pomorskie,Nanice,
4406,54.603245,18.245556,84-200,2017-01-10,2017,"54.603245,18.245556",Wejherowo,powiat wejherowski,województwo pomorskie,Śródmieście,
4407,54.526558,17.745613,84-300,2019-06-23,2019,"54.526558,17.745613",Lębork,powiat lęborski,województwo pomorskie,,
4408,54.5395,17.747597,84-300,2018-09-24,2018,"54.5395,17.747597",Lębork,powiat lęborski,województwo pomorskie,,
4409,54.539,17.751,84-300,2020-02-27,2020,"54.539,17.751",Lębork,powiat lęborski,województwo pomorskie,,
4410,54.545,17.754,84-300,2020-07-10,2020,"54.545,17.754",Lębork,powiat lęborski,województwo pomorskie,,
4411,54.54119,17.748936,84-300,2019-07-06,2019,"54.54119,17.748936",Lębork,powiat lęborski,województwo pomorskie,,
4412,54.759132,17.556469,84-360,2018-03-01,2018,"54.759132,17.556469",Łeba,powiat lęborski,województwo pomorskie,,
4413,54.40475,18.59496,80-397,2018-06-01,2018,"54.40475,18.59496",,,województwo pomorskie,Przymorze Wielkie,
4414,54.51059,18.54302,81-385,2017-09-03,2017,"54.51059,18.54302",,,województwo pomorskie,Kamienna Góra,
4415,54.54573,17.741291,84-300,2017-01-02,2017,"54.54573,17.741291",Lębork,powiat lęborski,województwo pomorskie,,
4416,54.54242,18.469757,81-016,2017-01-20,2017,"54.54242,18.469757",,,województwo pomorskie,Chylonia,
4417,54.377674,18.604591,80-254,2019-04-07,2019,"54.377674,18.604591",,,województwo pomorskie,Wrzeszcz Górny,
4418,54.534943,17.755259,84-300,2020-07-04,2020,"54.534943,17.755259",Lębork,powiat lęborski,województwo pomorskie,,
4419,54.377926,18.608683,80-244,2020-03-16,2020,"54.377926,18.608683",,,województwo pomorskie,Wrzeszcz Górny,
4420,54.464603,18.457937,81-577,2017-01-12,2017,"54.464603,18.457937",,,województwo pomorskie,Dąbrowa,
4421,54.364124,18.582518,80-288,2017-07-20,2017,"54.364124,18.582518",,,województwo pomorskie,Piecki-Migowo,
4422,54.06906,18.773249,83-110,2017-07-04,2017,"54.06906,18.773249",Tczew,powiat tczewski,województwo pomorskie,,hsi
4423,54.370537,18.610601,80-227,2017-10-19,2017,"54.370537,18.610601",,,województwo pomorskie,Wrzeszcz Górny,
4424,54.578926,16.873554,76-270,2018-03-28,2018,"54.578926,16.873554",Ustka,powiat słupski,województwo pomorskie,,
4425,53.88565,17.721083,89-632,2019-11-27,2019,"53.88565,17.721083",Brusy,powiat chojnicki,województwo pomorskie,,
4426,54.439297,18.56123,81-835,2018-09-29,2018,"54.439297,18.56123",,,województwo pomorskie,,
4427,54.37592,18.607098,80-246,2019-04-02,2019,"54.37592,18.607098",,,województwo pomorskie,Wrzeszcz Górny,
4428,54.352013,18.654034,80-840,2020-05-21,2020,"54.352013,18.654034",,,województwo pomorskie,Śródmieście,
4429,54.39964,17.757307,84-313,2018-08-30,2018,"54.39964,17.757307",,powiat lęborski,województwo pomorskie,,
4430,54.39334,18.621325,80-416,2018-10-18,2018,"54.39334,18.621325",,,województwo pomorskie,Wrzeszcz Dolny,
4431,54.56321,18.415514,84-230,2020-02-19,2020,"54.56321,18.415514",Rumia,powiat wejherowski,województwo pomorskie,Janowo,
4432,54.54291,18.461573,81-044,2018-07-17,2018,"54.54291,18.461573",,,województwo pomorskie,Chylonia,
4433,54.47821,17.042824,76-200,2018-10-05,2018,"54.47821,17.042824",,,województwo pomorskie,Ryczewo,
4434,54.504326,18.54004,81-424,2017-10-11,2017,"54.504326,18.54004",,,województwo pomorskie,Wzgórze Świętego Maksymiliana,
4435,54.394188,18.647127,80-534,2018-03-26,2018,"54.394188,18.647127",,,województwo pomorskie,Letnica,
4436,54.46963,17.029684,76-200,2018-11-17,2018,"54.46963,17.029684",,,województwo pomorskie,,
4437,54.54803,18.51588,81-181,2020-07-20,2020,"54.54803,18.51588",,,województwo pomorskie,Obłuże,
4438,54.347374,18.66421,80-765,2019-08-03,2019,"54.347374,18.66421",,,województwo pomorskie,Śródmieście,
4439,54.362526,18.646872,80-864,2020-12-09,2020,"54.362526,18.646872",,,województwo pomorskie,Młyniska,
4440,54.453545,17.059301,76-200,2020-04-27,2020,"54.453545,17.059301",,,województwo pomorskie,,
4441,54.3722,18.523027,80-298,2018-05-09,2018,"54.3722,18.523027",,,województwo pomorskie,Matarnia,
4442,54.342155,18.356556,83-330,2017-09-09,2017,"54.342155,18.356556",Żukowo,powiat kartuski,województwo pomorskie,,
4443,54.44332,18.562443,81-706,2019-03-20,2019,"54.44332,18.562443",,,województwo pomorskie,,
4444,54.17492,17.50066,77-100,2019-11-19,2019,"54.17492,17.50066",Bytów,powiat bytowski,województwo pomorskie,,
4445,54.376125,17.161064,76-248,2017-07-29,2017,"54.376125,17.161064",,powiat słupski,województwo pomorskie,,
4446,54.35694,18.6479,80-850,2017-11-04,2017,"54.35694,18.6479",,,województwo pomorskie,Śródmieście,
4447,54.379234,18.633026,80-870,2019-04-27,2019,"54.379234,18.633026",,,województwo pomorskie,Młyniska,Żabka
4448,54.41001,18.565859,80-320,2017-08-18,2017,"54.41001,18.565859",,,województwo pomorskie,Oliwa,Żabka
4449,54.382137,18.586493,80-278,2018-11-18,2018,"54.382137,18.586493",,,województwo pomorskie,Wrzeszcz Górny,
4450,54.50839,18.531742,81-322,2018-01-24,2018,"54.50839,18.531742",,,województwo pomorskie,Działki Leśne,
4451,54.509956,18.538155,81-368,2020-05-18,2020,"54.509956,18.538155",,,województwo pomorskie,Śródmieście,
4452,54.437122,18.557962,81-843,2020-12-16,2020,"54.437122,18.557962",,,województwo pomorskie,,
4453,53.965755,18.531403,83-200,2017-12-05,2017,"53.965755,18.531403",Starogard Gdański,powiat starogardzki,województwo pomorskie,,
4454,54.375942,18.623158,80-434,2017-02-21,2017,"54.375942,18.623158",,,województwo pomorskie,Wrzeszcz Dolny,
4455,54.589672,18.37054,84-230,2017-11-23,2017,"54.589672,18.37054",Rumia,powiat wejherowski,województwo pomorskie,Biała Rzeka,
4456,54.36257,18.596067,80-215,2020-05-25,2020,"54.36257,18.596067",,,województwo pomorskie,Piecki-Migowo,
4457,54.4102,18.595076,80-398,2017-10-29,2017,"54.4102,18.595076",,,województwo pomorskie,Przymorze Wielkie,
4458,54.394024,18.617714,80-414,2018-11-10,2018,"54.394024,18.617714",,,województwo pomorskie,Wrzeszcz Dolny,
4459,54.358673,18.653439,80-858,2021-01-30,2021,"54.358673,18.653439",,,województwo pomorskie,Śródmieście,
4460,54.52207,18.55004,81-340,2021-01-27,2021,"54.52207,18.55004",,,województwo pomorskie,Śródmieście,
4461,53.95926,18.512396,83-200,2019-11-25,2019,"53.95926,18.512396",Starogard Gdański,powiat starogardzki,województwo pomorskie,Fryda,
4462,54.60836,18.496912,81-198,2017-12-02,2017,"54.60836,18.496912",,powiat pucki,województwo pomorskie,,Groszek
4463,54.357002,18.375605,83-330,2018-09-01,2018,"54.357002,18.375605",Żukowo,powiat kartuski,województwo pomorskie,,
4464,54.467197,17.023449,76-200,2018-08-29,2018,"54.467197,17.023449",,,województwo pomorskie,Zatorze,
4465,54.08569,18.79387,83-110,2020-09-04,2020,"54.08569,18.79387",Tczew,powiat tczewski,województwo pomorskie,,Stokrotka Market
4466,54.02655,19.039503,82-200,2021-01-14,2021,"54.02655,19.039503",Malbork,powiat malborski,województwo pomorskie,,
4467,54.086918,18.771036,83-110,2017-11-08,2017,"54.086918,18.771036",Tczew,powiat tczewski,województwo pomorskie,,
4468,54.301716,18.579277,80-180,2020-02-14,2020,"54.301716,18.579277",,powiat gdański,województwo pomorskie,,
4469,53.69654,17.575583,89-600,2017-07-08,2017,"53.69654,17.575583",Chojnice,powiat chojnicki,województwo pomorskie,,
4470,53.661324,17.348478,77-300,2018-07-10,2018,"53.661324,17.348478",Człuchów,powiat człuchowski,województwo pomorskie,,Żabka
4471,54.49293,18.444279,81-577,2021-02-05,2021,"54.49293,18.444279",,,województwo pomorskie,Chwarzno-Wiczlino,
4472,54.61827,18.181934,84-239,2017-09-03,2017,"54.61827,18.181934",,powiat wejherowski,województwo pomorskie,,
4473,54.444057,18.569826,81-759,2018-07-10,2018,"54.444057,18.569826",,,województwo pomorskie,,
4474,54.442528,18.570765,81-786,2020-06-05,2020,"54.442528,18.570765",,,województwo pomorskie,,
4475,53.70397,17.570156,89-600,2020-11-27,2020,"53.70397,17.570156",Chojnice,powiat chojnicki,województwo pomorskie,,Żabka
4476,54.43001,18.469591,80-299,2020-12-03,2020,"54.43001,18.469591",,,województwo pomorskie,Osowa,
4477,54.467796,17.045645,76-200,2020-05-18,2020,"54.467796,17.045645",,,województwo pomorskie,,
4478,53.95666,18.527842,83-200,2020-04-11,2020,"53.95666,18.527842",Starogard Gdański,powiat starogardzki,województwo pomorskie,Fryda,
4479,54.573997,16.854105,76-270,2020-07-19,2020,"54.573997,16.854105",Ustka,powiat słupski,województwo pomorskie,,
4480,53.974823,18.527498,83-200,2017-10-14,2017,"53.974823,18.527498",Starogard Gdański,powiat starogardzki,województwo pomorskie,Kocborowo,
4481,54.03322,19.027103,82-200,2019-05-21,2019,"54.03322,19.027103",Malbork,powiat malborski,województwo pomorskie,,
4482,54.538,17.746,84-300,2020-04-09,2020,"54.538,17.746",Lębork,powiat lęborski,województwo pomorskie,,
4483,54.57951,18.3947,84-230,2019-06-25,2019,"54.57951,18.3947",Rumia,powiat wejherowski,województwo pomorskie,Stara Rumia,
4484,54.087284,18.794521,83-110,2019-05-03,2019,"54.087284,18.794521",Tczew,powiat tczewski,województwo pomorskie,,
4485,53.683254,16.941236,77-300,2017-04-24,2017,"53.683254,16.941236",Czarne,powiat człuchowski,województwo pomorskie,,
4486,54.38968,18.609837,80-463,2017-09-29,2017,"54.38968,18.609837",,,województwo pomorskie,Zaspa-Rozstaje,Galeria Zaspa
4487,54.40911,18.597767,80-398,2019-01-21,2019,"54.40911,18.597767",,,województwo pomorskie,Przymorze Wielkie,
4488,54.508194,18.548931,81-377,2019-03-24,2019,"54.508194,18.548931",,,województwo pomorskie,Kamienna Góra,
4489,54.594112,18.161028,84-241,2017-01-20,2017,"54.594112,18.161028",,powiat wejherowski,województwo pomorskie,,
4490,54.356575,18.651253,80-890,2020-12-25,2020,"54.356575,18.651253",,,województwo pomorskie,Śródmieście,
4491,53.963696,18.534082,83-200,2020-03-21,2020,"53.963696,18.534082",Starogard Gdański,powiat starogardzki,województwo pomorskie,,
4492,54.387928,18.59754,80-462,2020-12-09,2020,"54.387928,18.59754",,,województwo pomorskie,Zaspa-Młyniec,
4493,54.567867,18.397264,84-230,2017-05-03,2017,"54.567867,18.397264",Rumia,powiat wejherowski,województwo pomorskie,Zagórze,
4494,54.265697,18.631151,83-000,2020-06-02,2020,"54.265697,18.631151",Pruszcz Gdański,powiat gdański,województwo pomorskie,,Victory
4495,54.43029,18.56227,81-854,2020-07-13,2020,"54.43029,18.56227",,,województwo pomorskie,,
4496,54.604652,18.253561,84-200,2019-11-11,2019,"54.604652,18.253561",Wejherowo,powiat wejherowski,województwo pomorskie,Nanice,
4497,54.326275,18.602385,80-034,2019-03-04,2019,"54.326275,18.602385",,,województwo pomorskie,Chełm,
4498,54.49315,18.53448,81-537,2017-01-29,2017,"54.49315,18.53448",,,województwo pomorskie,Mały Kack,
